Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1979,2,408773,5,6,1,7,4,1,1,0,0,40,38,0,1,0
1975,2,187370,9,8,1,1,4,1,1,15024,0,50,38,2,1,0
1987,2,179671,2,2,1,8,4,1,1,0,0,50,38,1,0,0
1979,3,33234,8,7,1,5,4,1,1,0,0,40,38,3,1,0
1982,2,367533,3,3,1,9,5,5,1,0,0,43,38,2,1,0
1989,5,268292,5,6,1,9,4,1,1,0,0,40,38,1,0,0
1971,2,163678,5,6,1,5,4,1,1,0,0,40,38,2,1,0
1989,2,32126,8,7,0,2,0,1,0,0,0,40,38,0,0,0
1990,2,100593,5,6,3,2,1,1,0,0,0,6,38,3,0,0
1934,2,256514,8,7,2,2,2,1,0,991,0,10,38,2,0,0
1951,4,92886,3,3,2,5,1,1,0,0,0,40,1,0,0,0
1996,2,250135,4,4,0,2,2,1,0,0,0,40,38,0,0,0
1982,5,341638,8,7,1,2,4,1,1,0,0,40,38,2,1,0
1989,2,112271,9,8,1,4,4,1,1,0,0,40,38,1,0,0
1984,2,55395,7,5,1,2,4,1,1,0,0,40,38,3,1,0
1973,2,249741,5,6,1,5,4,1,1,0,0,40,38,2,0,0
1983,2,445382,9,8,1,1,4,1,1,0,1977,65,38,1,1,0
1992,5,169583,10,10,0,2,0,1,0,0,0,70,38,0,0,0
1993,2,186787,4,4,0,9,5,1,1,0,0,42,38,0,0,0
1972,5,312500,7,5,3,10,0,1,0,0,0,40,38,0,0,0
1980,2,129100,3,3,4,12,1,2,0,0,0,60,38,1,0,0
1977,2,169549,4,4,1,9,4,1,1,0,0,40,38,2,1,0
1976,2,195437,3,3,1,6,4,1,1,0,0,40,38,1,1,0
1962,5,164518,4,4,2,4,0,1,0,0,0,38,38,1,0,0
1992,2,44392,6,5,1,8,4,1,1,0,0,40,38,3,0,0
2000,2,317175,8,7,1,5,4,1,1,0,0,45,38,3,1,0
1979,2,341762,9,8,1,1,4,1,1,0,0,65,38,2,1,0
1997,2,86681,8,7,0,12,0,1,0,0,0,40,38,0,0,0
1998,2,57512,7,5,0,9,5,1,1,0,0,48,38,0,0,0
2005,2,299050,3,3,1,9,4,1,1,0,0,60,38,3,0,0
1994,2,242460,4,4,4,9,0,1,1,0,0,50,38,3,0,0
1974,2,102346,8,7,1,1,3,1,0,0,2415,20,38,2,1,0
1964,3,282066,8,7,1,1,4,1,1,0,1977,45,38,2,1,0
2001,2,140798,8,7,0,4,0,1,0,0,0,40,38,0,0,0
1990,2,19847,4,4,3,4,1,1,0,0,0,40,38,3,0,0
1982,2,196001,4,4,4,4,1,1,0,0,0,40,38,3,0,0
1972,2,35305,2,2,0,12,5,1,0,0,0,7,38,0,0,0
1994,2,236993,5,6,0,4,1,1,0,0,0,30,38,0,0,0
1985,2,160123,4,4,2,4,0,1,0,0,0,40,38,1,0,0
1947,2,149912,8,7,0,2,0,1,0,0,0,10,38,0,0,0
1962,2,160143,11,9,1,2,4,1,1,0,0,30,38,1,1,0
1982,2,146659,10,10,1,2,4,1,1,0,1902,50,38,3,1,0
1991,2,101352,11,9,0,2,0,1,0,0,0,50,38,0,1,0
1983,2,121130,4,4,0,4,0,1,0,0,0,40,38,0,0,0
1946,3,59583,2,2,1,10,4,1,1,0,0,25,38,0,0,0
2006,2,374969,3,3,0,6,0,1,1,0,0,56,38,0,0,0
1973,5,143865,3,3,2,12,0,1,0,0,0,24,38,3,0,0
1997,2,190525,4,4,0,5,0,1,1,0,0,50,38,0,1,0
1982,2,138634,4,4,1,5,4,1,1,0,0,40,38,2,0,0
2001,2,377121,5,6,0,12,1,1,0,0,0,25,38,0,0,0
1968,2,35723,4,4,3,12,5,1,1,0,0,40,38,2,0,0
1978,2,124071,9,8,2,2,0,1,0,0,0,44,38,0,0,0
1955,3,204645,5,6,1,9,4,1,1,9386,0,72,38,3,1,0
1977,2,359766,2,2,3,8,2,2,1,0,0,40,38,1,0,0
1985,2,201105,8,7,1,8,3,1,0,0,0,30,38,3,0,0
1987,3,188774,8,7,0,11,0,1,1,0,0,55,38,0,1,0
1998,2,199143,4,4,1,8,4,1,1,0,0,50,38,3,0,0
1973,4,195638,5,6,4,5,0,1,0,0,0,40,38,0,0,0
2007,2,183066,3,3,0,12,5,1,0,0,0,25,38,0,0,0
1996,2,132078,8,7,0,2,0,1,0,0,0,40,38,0,0,0
1967,4,140319,4,4,1,4,4,1,1,0,0,50,38,3,0,0
1990,4,174215,9,8,0,1,0,1,0,4787,0,45,9,0,1,0
1997,2,178778,4,4,1,6,4,1,1,0,0,40,38,1,0,0
1948,2,93125,4,4,1,5,4,1,1,1424,0,24,38,0,0,0
1964,2,183162,4,4,2,7,0,1,0,0,0,40,38,0,0,0
1975,2,305657,2,2,1,7,4,1,1,0,0,40,38,1,0,0
1978,2,231515,6,5,0,4,0,1,0,0,0,47,4,0,0,0
1988,2,166304,4,4,1,6,4,1,1,0,0,33,38,3,0,0
1988,2,153205,8,7,1,2,4,3,1,0,0,45,38,1,0,0
1991,2,25610,6,5,1,5,4,5,1,0,0,40,22,2,1,0
1971,2,209906,1,1,1,12,4,2,1,0,0,35,31,0,0,0
2003,2,502837,4,4,0,7,5,1,0,0,0,40,27,0,0,0
1972,2,71768,5,6,3,4,0,1,0,0,0,40,38,2,0,0
2001,5,212803,8,7,0,2,0,1,0,0,0,35,38,0,0,0
2003,5,228649,5,6,0,2,5,1,1,0,0,20,38,0,0,0
1977,5,186805,4,4,1,2,0,1,0,0,0,35,38,2,0,0
1992,2,229051,5,6,1,2,4,1,1,0,0,40,38,2,0,0
1974,2,158680,9,8,1,1,4,1,1,0,0,50,38,3,1,0
2003,5,41183,5,6,0,2,5,1,0,0,0,20,38,0,0,0
1978,2,191357,8,7,1,3,4,1,1,0,0,40,38,2,0,0
1989,2,301614,4,4,1,12,4,1,1,0,0,60,38,1,0,0
1984,2,193494,4,4,1,8,4,1,1,0,0,46,38,3,0,0
1980,2,118550,4,4,3,12,1,1,0,0,0,33,38,3,0,0
1973,2,204304,5,6,3,1,0,1,0,0,0,50,38,2,1,0
1984,5,319271,9,8,1,1,4,1,1,0,0,60,38,2,1,0
1989,2,117381,8,7,3,5,0,1,1,0,0,40,38,1,0,0
1993,2,114324,7,5,0,12,0,2,0,0,0,40,38,0,0,0
1957,2,279980,5,6,1,6,4,1,1,10605,0,10,38,3,1,0
2006,2,127827,3,3,0,5,5,1,0,0,0,25,38,0,0,0
1997,2,408623,8,7,1,9,2,1,1,0,0,50,38,2,0,0
1978,2,35961,6,5,3,5,0,1,0,0,0,25,10,0,0,0
1978,2,358533,5,6,1,11,4,2,1,0,0,40,38,0,1,0
1995,2,242597,8,7,0,3,0,1,1,0,0,40,38,0,0,0
1999,2,367306,5,6,0,3,5,1,0,0,0,40,38,0,0,0
2000,5,461678,3,3,0,12,0,1,1,0,0,40,38,0,0,0
2001,2,268525,4,4,1,7,4,1,1,0,0,48,38,1,0,0
2003,2,223811,7,5,0,1,5,1,1,0,0,40,38,0,0,0
1974,2,148953,4,4,1,6,4,1,1,0,0,50,38,1,1,0
1994,5,23037,5,6,0,12,5,4,1,0,0,84,38,0,0,0
1997,5,123773,6,5,0,4,1,2,0,0,0,40,38,0,0,0
1943,5,89391,11,9,1,4,4,1,1,0,0,24,38,3,1,0
1990,2,111567,4,4,0,6,5,1,1,0,0,40,38,0,0,0
1999,5,348986,4,4,0,8,2,2,1,0,0,40,38,0,0,0
1995,2,247053,4,4,4,12,0,1,0,0,0,40,38,2,0,0
1966,2,121111,4,4,1,5,3,1,0,0,0,40,11,3,0,0
1998,5,177035,3,3,3,12,1,1,0,0,0,40,38,3,0,0
1966,4,349910,11,9,1,2,4,1,1,0,1977,50,38,0,1,0
1981,2,154538,6,5,3,9,0,1,1,0,0,40,38,0,0,0
1969,2,750972,2,2,1,9,4,1,1,0,0,41,38,3,0,0
1979,2,371886,8,7,0,2,0,1,1,0,0,46,38,0,0,0
1969,2,173093,5,6,3,4,0,3,0,0,0,40,38,0,0,0
1990,2,223212,8,7,1,2,4,1,1,0,1848,40,27,3,1,0
1976,4,38240,4,4,1,10,4,1,1,0,0,40,38,1,1,0
1952,2,53684,5,6,1,11,4,2,1,0,0,40,38,3,0,0
2000,2,270872,4,4,0,9,2,1,1,594,0,40,38,0,0,0
1975,5,192349,9,8,0,2,0,1,0,4650,0,40,38,0,0,0
1975,3,43479,5,6,1,9,4,1,1,0,0,40,38,1,0,0
1953,2,110380,4,4,1,5,4,1,1,0,2467,52,38,1,0,0
2004,2,209955,5,6,0,12,5,1,1,0,0,25,38,0,0,0
2004,2,204641,5,6,0,12,5,1,1,0,0,40,38,0,0,0
1987,2,218490,9,8,1,1,4,1,1,0,0,55,7,1,1,0
2004,2,293091,4,4,0,1,5,1,1,0,0,12,38,0,0,0
1982,5,105804,3,3,1,10,4,1,1,0,0,40,38,3,0,0
1972,2,308764,5,6,3,1,1,1,0,0,0,40,38,3,0,0
1996,2,215873,3,3,0,7,5,2,1,0,0,45,38,0,0,0
1981,5,139734,8,7,1,1,4,1,1,15024,0,40,38,0,1,0
1981,2,110970,8,7,1,2,4,1,1,0,1902,40,38,1,1,0
1943,4,247232,3,3,1,1,3,1,0,2936,0,28,38,3,0,0
1974,5,138358,5,6,4,12,1,2,0,0,0,28,38,3,0,0
2001,2,189468,7,5,1,7,5,1,0,0,0,30,38,2,0,0
1963,2,97128,8,7,1,5,4,1,1,0,0,45,38,1,1,0
1987,2,83880,5,6,0,9,0,1,1,0,0,40,38,0,0,0
2007,2,369909,3,3,0,12,5,1,1,0,0,20,38,0,0,0
2000,2,34568,7,5,0,6,0,1,1,0,0,40,38,0,0,0
1991,2,160614,5,6,1,1,4,1,1,0,0,50,38,2,0,0
1980,2,174283,4,4,1,9,4,1,1,0,0,40,38,1,1,0
1971,2,192386,4,4,4,6,1,1,1,0,0,45,38,0,0,0
1985,2,101020,3,3,1,7,4,1,1,0,0,40,38,1,0,0
1949,2,125784,5,6,1,7,4,1,1,0,0,8,38,3,0,0
1978,2,138626,5,6,1,9,4,1,1,0,0,40,38,1,0,0
1960,2,69525,4,4,3,9,1,1,1,0,0,20,38,3,0,0
1987,2,175390,4,4,3,7,1,2,0,0,0,40,38,0,0,0
2005,5,159269,5,6,0,4,5,1,1,0,0,15,38,0,0,0
1980,2,175641,3,3,1,5,4,1,1,0,0,40,38,1,1,0
1989,5,318891,6,5,2,1,0,1,0,0,0,40,38,2,0,0
1985,5,77516,8,7,0,4,0,1,1,2174,0,40,38,0,0,0
1993,5,126501,7,5,0,2,5,1,1,0,0,40,38,0,0,0
1978,2,102771,9,8,1,3,4,1,1,0,1977,40,38,1,1,0
1958,2,113323,8,7,1,2,4,1,1,20051,0,40,38,3,1,0
1984,2,48087,4,4,1,5,4,1,1,7298,0,45,38,3,1,0
1991,2,162312,4,4,3,5,0,3,1,0,0,45,22,1,0,0
2002,2,175431,4,4,1,12,4,1,1,0,0,20,38,0,0,0
1989,2,332588,4,4,3,12,1,1,0,0,0,30,38,3,0,0
1980,5,189956,8,7,1,11,3,2,0,15024,0,40,38,3,1,0
1985,2,175390,4,4,0,5,1,2,0,0,0,40,38,0,0,0
1987,5,189878,5,6,1,11,4,1,1,0,0,60,38,0,0,0
1974,2,36480,4,4,1,1,4,1,1,0,0,40,38,2,0,0
1978,2,276087,4,4,1,5,4,1,1,5013,0,50,38,3,0,0
1992,2,133503,4,4,1,4,4,1,1,0,0,40,38,0,0,0
1996,2,314649,5,6,1,5,4,4,1,0,0,60,38,3,0,0
1982,2,204235,5,6,1,2,4,1,1,0,0,40,38,3,1,0
1966,2,111394,8,7,1,2,4,1,1,0,0,40,38,2,1,0
1978,2,138370,2,2,1,12,4,3,1,0,1651,40,2,2,0,0
1975,5,269527,9,8,1,2,4,1,1,7298,0,40,38,2,1,0
1991,2,178449,5,6,0,4,0,1,1,0,0,49,38,0,0,0
1992,2,331539,8,7,1,1,4,3,1,0,0,50,2,0,1,0
1987,2,34378,5,6,1,9,4,1,1,0,0,35,38,0,0,0
1965,2,258579,5,6,1,6,4,1,1,3103,0,35,38,2,1,0
2000,2,214555,5,6,1,8,4,1,1,0,0,40,38,3,0,0
1983,5,58930,8,7,0,2,0,1,0,0,0,40,38,0,0,0
1973,2,152596,4,4,1,11,4,1,1,0,0,40,38,2,0,0
1979,2,72896,4,4,0,7,0,1,1,0,0,40,38,0,0,0
1965,2,109638,4,4,1,9,4,1,1,0,0,40,38,2,1,0
1996,2,198393,4,4,0,9,0,2,0,0,0,40,38,0,0,0
1973,3,145409,8,7,1,5,4,1,1,15024,0,50,38,3,1,0
1998,2,459548,4,4,0,8,0,1,1,0,0,20,24,0,0,0
1974,5,370733,4,4,1,4,4,2,1,0,0,40,38,1,0,0
2002,2,156933,4,4,0,8,5,2,1,0,0,25,38,0,0,0
1963,2,162432,5,6,3,12,0,1,0,0,0,40,38,2,0,0
1965,2,131916,4,4,1,7,3,1,0,0,0,40,20,1,1,0
1978,2,205100,7,5,1,1,4,1,1,0,0,48,38,0,1,0
1994,2,155781,4,4,1,9,4,1,1,0,0,70,38,1,0,0
1998,2,165510,4,4,3,9,1,1,1,0,0,40,38,3,0,0
1994,5,99502,7,5,3,11,1,4,0,0,0,40,38,1,0,0
1981,3,32451,4,4,1,9,4,1,1,0,0,40,38,3,0,0
1998,2,257405,1,1,0,10,2,2,1,0,0,40,24,0,0,0
1992,2,262153,4,4,1,7,4,1,1,0,0,40,38,1,0,0
1986,2,205359,3,3,1,4,3,1,0,0,0,32,38,2,0,0
1991,2,75167,4,4,1,6,4,1,1,0,0,55,38,3,0,0
2003,2,203055,5,6,0,7,1,1,1,0,0,40,38,0,0,0
1963,2,29059,4,4,3,5,1,1,0,0,2754,25,38,0,0,0
1996,2,176683,8,7,1,1,4,1,1,5178,0,50,38,1,1,0
1998,5,138597,4,4,0,12,1,2,0,0,0,25,38,0,0,0
2004,2,250630,5,6,0,5,0,1,0,0,0,20,38,0,0,0
1985,2,82540,5,6,1,1,4,1,1,0,0,60,38,3,0,0
1979,2,229516,4,4,1,9,0,1,1,0,0,72,24,1,0,0
1988,2,207853,4,4,3,9,5,1,1,0,0,40,38,1,0,0
1992,5,49325,2,2,1,12,4,1,1,0,0,40,38,3,0,0
1977,2,169388,3,3,3,12,1,1,0,0,0,15,38,1,0,0
1966,5,368797,9,8,2,2,1,1,1,0,0,35,38,1,1,0
1986,2,187870,8,7,1,2,4,1,1,7298,0,50,38,3,1,0
1962,2,149617,5,6,2,1,0,1,0,0,0,16,38,2,0,0
1996,2,247819,7,5,1,2,3,1,0,0,0,5,38,1,0,0
1961,2,117473,5,6,1,2,4,1,1,4386,0,40,38,3,1,0
1994,2,316471,8,7,0,4,0,1,1,0,0,50,38,0,0,0
1985,5,189385,5,6,4,1,1,2,0,0,0,30,38,0,0,0
1975,3,181547,6,5,1,9,4,1,1,0,0,30,3,3,0,0
1995,2,1268339,4,4,1,3,5,2,1,0,0,40,38,2,0,0
1969,2,124137,4,4,1,7,0,1,1,0,0,40,29,3,0,0
1986,5,181721,8,7,1,1,4,2,1,0,0,40,38,3,0,0
1963,5,394534,4,4,1,1,4,2,1,0,0,6,38,0,0,0
1968,2,301835,1,1,4,7,0,1,1,0,0,40,38,2,0,0
1990,3,226296,4,4,1,2,4,1,1,0,0,51,38,3,0,0
1966,5,208640,8,7,1,1,4,1,1,0,0,40,38,3,1,0
2002,5,179973,7,5,0,1,5,1,1,0,0,40,38,0,0,0
2006,2,91525,4,4,0,5,2,1,1,0,0,25,38,0,0,0
2004,3,217404,3,3,0,7,5,1,1,0,0,40,38,0,0,0
1984,3,45093,4,4,3,9,0,1,1,0,0,45,1,0,0,0
1989,2,397307,9,8,0,1,0,1,0,0,0,55,38,0,0,0
1961,4,110610,3,3,1,10,4,1,1,0,0,50,38,1,0,0
1994,4,97281,5,6,4,10,0,1,1,0,0,60,38,1,0,0
1966,2,147989,4,4,1,6,4,1,1,0,0,40,38,3,1,0
1997,2,185647,4,4,1,7,4,1,1,0,0,50,38,2,1,0
1999,2,323229,8,7,0,4,0,1,1,0,0,40,38,0,0,0
1975,2,110015,7,5,1,9,4,1,1,0,0,45,11,3,0,0
1989,3,181705,4,4,1,9,4,1,1,3103,0,40,38,3,1,0
1984,2,99434,4,4,1,12,3,1,0,0,0,12,38,3,0,0
1991,2,94235,11,9,0,2,5,1,1,0,0,42,38,0,1,0
1999,2,69847,8,7,0,4,5,3,0,0,0,40,38,0,0,0
1992,2,148207,7,5,1,9,4,1,1,0,0,40,38,1,0,0
1994,2,460408,5,6,1,5,4,1,1,0,1672,45,38,2,0,0
1973,2,338620,9,8,1,1,4,1,1,15024,0,60,38,2,1,0
1981,2,188436,11,9,3,1,0,1,1,0,0,40,38,0,0,0
2005,2,201178,4,4,0,5,0,1,0,0,0,30,38,0,0,0
1988,5,128884,4,4,3,4,0,1,0,0,0,48,38,0,0,0
1967,5,140711,8,7,1,2,4,1,1,0,0,40,38,3,1,0
2001,2,216811,4,4,0,7,5,1,0,0,0,16,38,0,0,0
1998,2,150132,4,4,0,4,0,1,0,0,0,45,38,0,0,0
1987,2,194004,3,3,1,9,4,1,1,0,0,25,38,2,0,0
1975,2,122493,4,4,2,3,1,1,1,0,0,40,38,2,0,0
1990,2,189809,5,6,1,1,4,2,1,0,0,52,21,2,0,0
1995,2,280344,8,7,1,5,4,1,1,0,0,40,38,0,1,0
1984,3,29762,5,6,1,9,4,1,1,0,0,60,38,2,0,0
1978,2,163352,4,4,1,5,4,1,1,0,0,36,38,1,0,0
1972,5,617021,8,7,1,3,4,2,1,7688,0,40,38,3,1,0
1991,2,190511,2,2,3,8,0,1,1,2176,0,35,38,0,0,0
1995,2,160279,4,4,3,7,1,1,1,0,0,40,38,1,0,0
1950,2,54732,5,6,1,5,4,1,1,0,0,20,38,3,1,0
1985,4,218184,2,2,1,1,4,1,1,0,1651,40,24,3,0,0
1999,2,250038,9,8,1,7,0,1,1,0,0,40,24,1,0,0
1990,5,223267,5,6,3,11,5,1,1,0,0,72,38,0,0,0
1996,2,190367,4,4,1,7,4,1,1,0,0,45,38,0,0,0
1997,2,242097,7,5,1,6,4,1,1,0,0,50,38,2,0,0
1990,3,250182,3,3,1,6,4,1,1,0,0,60,38,2,0,0
2005,3,174233,5,6,0,6,5,2,1,0,0,24,38,0,0,0
1959,2,205309,4,4,1,10,4,1,1,0,0,24,38,3,0,0
1994,2,91145,4,4,0,8,1,1,1,0,0,55,38,0,0,0
1966,3,216824,4,4,1,10,4,3,1,0,0,30,38,0,0,0
1982,2,340234,4,4,1,3,4,3,1,15024,0,40,38,2,1,0
1962,3,39630,4,4,1,6,4,1,1,0,0,48,38,2,0,0
1999,2,176729,8,7,1,9,4,1,1,0,0,60,38,3,1,0
1972,5,186117,4,4,1,11,4,1,1,0,0,56,38,3,1,0
1989,5,153633,5,6,0,12,1,2,0,0,0,40,38,0,0,0
1966,3,35723,4,4,1,9,4,1,1,0,0,60,38,2,0,0
1990,2,299635,9,8,1,1,4,1,1,0,1902,50,38,1,1,0
1995,2,149211,8,7,1,3,4,1,1,0,0,40,38,1,0,0
1968,5,238582,5,6,1,9,4,1,1,0,0,41,38,3,1,0
2003,2,50411,4,4,0,10,0,1,1,0,0,40,38,0,0,0
1965,2,157932,4,4,1,9,4,1,1,0,0,40,38,1,0,0
1976,2,107373,2,2,1,8,4,1,1,0,0,40,38,1,0,0
1990,2,242984,4,4,0,4,0,1,1,0,0,48,38,0,0,0
1970,2,98436,9,8,1,12,4,1,1,0,0,40,38,2,0,0
1994,2,129227,4,4,2,4,0,1,0,0,0,40,38,2,0,0
1996,2,109001,4,4,0,9,0,1,1,0,0,40,38,0,0,0
1993,2,188246,6,5,3,9,0,1,1,0,0,50,38,2,1,0
1996,2,181776,5,6,0,4,0,1,0,0,0,40,38,0,0,0
2002,2,269221,5,6,0,4,5,1,1,0,0,40,38,0,0,0
1990,2,511361,5,6,0,12,5,2,1,0,0,40,38,0,0,0
1990,2,160449,4,4,1,7,4,1,1,0,0,44,38,3,1,0
1979,2,116255,4,4,0,1,0,2,0,0,0,40,38,0,0,0
1973,2,200576,8,7,3,4,0,1,0,0,0,40,38,2,0,0
1984,2,193144,4,4,3,12,1,1,0,0,0,36,38,1,0,0
1966,2,190747,4,4,1,7,4,1,1,0,0,40,38,0,0,0
1972,3,165278,4,4,1,6,4,1,1,0,0,22,38,3,0,0
1971,5,233722,6,5,0,4,0,2,1,0,0,40,38,0,0,0
2006,2,25828,3,3,0,8,5,1,1,0,0,16,38,0,0,0
1999,2,27411,8,7,3,5,0,1,0,0,0,40,38,0,0,0
1975,2,337666,4,4,3,7,0,2,1,0,0,40,38,3,0,0
1974,2,279129,8,7,3,1,0,1,1,0,0,55,38,1,1,0
1995,3,169544,4,4,1,6,4,1,1,5178,0,40,38,2,1,0
1989,2,99156,8,7,0,5,0,1,1,0,0,50,38,0,0,0
1994,2,154568,8,7,1,9,4,3,1,0,0,36,40,2,1,0
1976,3,101233,7,5,1,12,3,1,0,0,0,15,38,1,0,0
1995,2,253262,5,6,0,9,0,1,0,0,0,40,38,0,0,0
1984,2,82161,8,7,0,4,0,1,1,0,0,40,38,0,0,0
1982,3,37618,5,6,1,10,4,1,1,0,0,60,38,0,0,0
2003,2,157893,4,4,0,6,5,1,0,0,0,40,38,0,0,0
2000,2,57711,9,8,1,2,3,1,0,0,0,35,38,0,1,0
1997,2,394927,8,7,1,5,4,1,1,0,0,55,38,2,0,0
1962,2,103344,8,7,2,1,0,1,1,10520,0,50,38,3,1,0
2002,2,154422,5,6,3,5,5,3,0,0,0,30,28,1,0,0
1972,2,202115,4,4,1,12,3,1,0,0,0,25,38,1,0,0
1966,2,519006,4,4,1,9,4,1,1,0,0,52,38,3,0,0
1990,2,172928,4,4,1,5,4,1,1,0,0,65,38,1,0,0
1961,2,203821,4,4,1,5,4,1,1,0,0,40,38,1,0,0
1994,2,287908,4,4,1,7,4,2,1,0,0,40,38,3,0,0
2004,2,216436,8,7,0,5,2,2,0,0,0,30,38,0,0,0
1999,5,31873,8,7,0,4,0,1,0,0,0,40,38,0,0,0
2000,2,206671,7,5,1,9,4,1,1,0,0,40,38,1,0,0
1986,3,409189,2,2,1,5,4,1,1,0,0,40,24,3,0,0
1975,2,189462,4,4,1,9,4,1,1,0,0,40,38,2,0,0
1977,3,131826,5,6,1,5,4,1,1,0,0,40,38,0,0,0
1972,2,110748,9,8,1,2,4,1,1,0,0,50,38,0,1,0
1967,3,264148,4,4,1,10,4,1,1,0,0,45,38,1,0,0
1992,2,128016,4,4,1,12,1,1,0,0,0,20,38,1,0,0
1975,4,330874,5,6,1,5,4,1,1,0,0,70,38,1,1,0
1978,2,202560,5,6,1,4,3,1,0,0,0,40,38,0,1,0
1996,2,210867,3,3,3,5,5,1,1,0,0,40,38,0,0,0
1989,2,111387,5,6,1,8,4,1,1,0,1579,40,38,2,0,0
1989,2,187167,4,4,3,12,0,1,0,0,0,35,38,0,0,0
2005,2,255161,4,4,0,5,5,1,1,0,0,25,38,0,0,0
1975,2,237920,10,10,1,5,4,1,1,0,0,60,38,3,0,0
1979,2,368561,4,4,1,1,4,1,1,0,0,55,38,1,1,0
1993,2,173279,8,7,1,3,4,3,1,0,0,40,38,1,1,0
1983,5,108945,4,4,0,6,0,1,0,14344,0,40,38,0,1,0
1975,2,175622,9,8,1,2,4,1,1,0,0,40,38,1,0,0
1984,2,309311,4,4,1,10,4,1,1,0,0,40,38,3,0,0
1972,2,181677,3,3,1,6,4,1,1,0,0,30,38,0,1,0
1982,3,206066,9,8,1,2,4,1,1,0,0,65,38,1,0,0
2002,2,127768,5,6,0,12,5,1,1,0,0,32,38,0,1,0
1985,2,176634,6,5,0,3,0,1,0,0,0,40,38,0,0,0
1994,2,206322,4,4,1,6,4,1,1,0,0,73,38,0,1,0
1990,2,405577,5,6,0,4,0,1,1,0,0,40,38,0,0,0
1981,2,114043,5,6,3,4,1,2,0,0,0,40,38,0,0,0
1979,3,43434,8,7,0,1,0,1,0,0,0,40,38,0,0,0
2007,2,184924,2,2,0,8,5,1,1,0,1719,15,38,0,0,0
1990,3,156809,5,6,0,9,0,1,1,0,1504,60,38,0,0,0
1998,2,287797,5,6,1,9,4,1,1,0,0,45,38,1,0,0
1998,2,198163,9,8,1,5,3,1,0,0,0,40,38,1,0,0
1997,2,131679,7,5,3,5,0,1,0,0,0,40,38,3,0,0
1979,3,239093,5,6,1,1,4,4,1,3137,0,40,38,0,0,0
1998,2,225279,5,6,0,2,0,1,1,0,1602,40,38,0,0,0
1957,2,64148,5,6,3,12,1,2,0,0,0,41,38,1,0,0
2000,2,202959,7,5,0,4,0,1,0,0,0,40,38,0,0,0
1977,2,354148,11,9,1,2,4,1,1,99999,0,48,38,2,1,0
2005,2,188008,5,6,0,5,5,2,0,0,0,20,38,0,0,0
1981,2,118536,4,4,3,7,2,2,1,0,0,40,38,2,0,0
2001,2,206861,5,6,0,3,5,1,1,0,0,25,38,0,0,0
1993,5,48520,6,5,0,11,1,1,1,0,0,40,38,0,0,0
1988,2,254493,5,6,1,5,4,1,1,0,0,44,38,3,0,0
1979,2,241350,6,5,1,9,4,1,1,0,0,45,38,0,1,0
1978,2,125487,7,5,1,3,4,1,1,0,0,40,38,0,0,0
2002,2,374116,4,4,0,13,5,1,0,0,0,36,38,0,0,0
1968,2,102106,4,4,1,8,4,1,1,0,0,40,38,3,0,0
1974,2,168539,4,4,1,9,4,1,1,0,0,40,38,2,1,0
1998,3,177858,8,7,3,1,0,1,1,0,1876,38,38,1,0,0
1993,2,46807,8,7,0,3,0,1,1,0,0,40,38,0,0,0
1945,4,97082,3,3,2,5,0,1,1,18481,0,45,38,1,1,0
1963,2,129246,3,3,1,9,4,1,1,0,0,48,38,3,0,0
1990,2,228406,5,6,0,4,1,2,0,0,0,40,38,0,0,0
1950,3,173929,10,10,1,2,0,1,1,0,0,25,38,1,1,0
1979,2,120131,5,6,1,9,4,1,1,0,1887,40,38,3,1,0
1952,2,268861,2,2,2,12,0,1,0,0,0,99,38,3,0,0
1998,2,158333,1,1,0,6,0,1,1,0,0,40,3,0,0,0
1999,2,19214,4,4,0,8,0,1,1,0,0,40,38,0,0,0
1998,2,276624,5,6,1,11,4,1,1,0,0,40,38,0,0,0
1996,5,130620,3,3,4,4,1,3,0,0,0,40,17,3,0,0
1993,5,59969,4,4,1,4,2,1,0,0,0,35,38,1,0,0
1980,3,246862,4,4,1,2,3,1,0,0,0,40,20,3,1,0
1980,2,92649,4,4,1,9,3,1,0,0,0,40,38,3,1,0
1984,2,236110,3,3,1,2,4,1,1,0,0,40,4,2,1,0
1996,5,304960,6,5,0,4,0,1,0,0,1980,40,38,0,0,0
1986,5,99527,9,8,1,1,4,1,1,0,0,40,38,0,1,0
1960,5,104756,5,6,2,1,1,1,0,0,0,8,38,0,0,0
1998,2,195327,4,4,0,5,5,1,1,0,0,40,38,0,0,0
1986,2,186359,5,6,1,1,4,1,1,0,0,40,38,2,1,0
1963,2,167284,2,2,2,1,0,2,0,0,0,40,38,1,0,0
1963,2,35649,5,6,1,12,4,1,1,0,0,6,38,3,0,0
1997,3,107846,4,4,0,11,0,1,1,0,0,30,38,0,0,0
1996,2,259351,3,3,0,12,2,4,1,0,0,40,24,0,0,0
1994,2,103651,3,3,1,12,4,1,1,0,0,35,38,2,0,0
1982,5,121012,5,6,1,1,4,1,1,0,0,45,38,0,1,0
1998,2,94936,6,5,0,5,0,1,1,0,0,40,38,0,0,0
1981,5,114537,8,7,1,2,4,1,1,0,0,40,38,3,0,0
