Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1973,0,216475,0,0,1,4,1,1,1,0,1564,43,0,0.0,1,0
2001,0,145389,3,3,0,4,4,1,1,0,0,40,0,0.0,0,0
1993,0,193285,0,0,1,1,1,1,0,0,0,40,0,0.0,0,0
1996,0,183639,0,0,1,7,1,1,0,0,0,21,0,0.0,0,0
1976,0,118831,2,2,1,2,2,3,1,0,0,40,28,0.0,0,0
2004,0,194096,3,3,1,1,3,1,1,0,0,40,0,0.0,0,0
1984,0,163215,0,0,1,0,1,1,1,10520,0,40,0,0.0,1,0
1980,0,322391,5,5,1,5,2,2,1,0,0,30,0,3.0,0,0
1992,0,236770,3,3,1,4,1,1,0,0,0,50,0,3.0,0,0
1970,0,118108,2,2,0,3,0,2,0,0,0,40,0,3.0,0,0
1953,0,128529,2,2,3,1,1,1,1,0,0,20,0,0.0,0,0
1992,0,205019,4,4,1,4,1,2,0,0,0,50,0,0.0,0,0
1996,0,130856,0,0,0,1,0,1,0,0,0,40,0,0.0,1,0
1977,0,171807,2,2,1,4,2,1,1,0,0,45,0,1.0,0,0
1986,1,255191,2,2,1,5,1,1,0,0,0,40,0,0.0,0,0
1987,0,114605,2,2,0,2,0,1,0,0,0,40,0,0.0,0,0
1971,0,135840,0,0,0,1,0,1,0,0,0,55,0,0.0,1,0
1983,0,206565,3,3,1,3,1,2,0,0,0,45,0,0.0,0,0
1984,0,224658,3,3,0,4,5,1,0,0,0,40,0,2.0,0,0
2001,0,215395,2,2,1,6,1,1,0,0,0,40,0,0.0,0,0
1977,3,119199,3,3,0,7,4,1,1,0,0,35,0,2.0,1,0
1980,0,196545,0,0,0,3,0,1,0,7298,0,40,0,0.0,1,0
1999,0,220098,2,2,1,5,3,1,0,0,0,30,0,0.0,0,0
1992,0,226267,8,7,0,3,5,1,0,0,0,40,12,3.0,0,0
2007,0,806316,5,5,1,1,3,1,1,0,0,20,0,0.0,0,0
1992,0,360593,2,2,1,4,2,2,1,0,0,30,0,2.0,0,0
1980,0,155930,1,1,0,1,0,1,0,7688,0,55,0,3.0,1,0
1967,0,175942,3,3,0,0,0,1,0,0,0,50,0,0.0,1,0
2005,0,275889,5,5,1,2,3,1,0,0,0,40,4,0.0,0,0
2003,0,148211,2,2,1,2,1,1,0,3674,0,50,0,0.0,0,0
1979,0,228570,2,2,0,4,4,1,1,0,0,35,0,0.0,0,0
1991,0,267859,3,3,0,0,0,1,0,0,0,40,17,0.0,1,0
1996,0,403671,2,2,1,5,5,1,0,0,0,40,4,0.0,0,0
1972,1,23780,3,3,1,7,1,1,0,0,0,40,0,0.0,0,0
1988,1,44364,2,2,1,7,3,2,1,0,0,36,0,0.0,0,0
1991,0,221762,3,3,1,1,1,2,0,0,0,40,0,0.0,0,0
1963,3,219183,0,0,0,1,0,1,0,0,0,50,0,0.0,1,0
1965,1,212448,2,2,1,4,2,1,1,0,0,40,2,0.0,0,0
1993,1,484669,3,3,1,2,1,1,0,0,0,40,0,0.0,0,0
1966,3,147653,5,5,0,3,4,1,1,0,1977,35,0,0.0,1,0
1967,0,24127,0,0,0,1,0,1,0,0,0,8,0,3.0,0,0
1974,0,118058,3,3,0,2,0,1,0,0,0,50,0,3.0,0,0
2006,0,123343,5,5,1,4,1,1,1,0,0,30,0,0.0,0,0
1991,0,86492,2,2,1,2,1,1,0,0,0,87,0,0.0,0,0
1975,0,147322,7,4,0,6,4,1,1,0,0,40,22,2.0,0,0
1980,1,145178,2,2,0,5,4,2,1,0,0,38,21,3.0,1,0
1955,0,473040,8,7,1,1,1,1,0,0,0,40,0,3.0,0,0
1977,3,152752,8,7,0,2,0,1,0,0,0,20,0,0.0,0,0
1981,1,156996,9,8,0,1,0,3,0,0,2415,55,0,2.0,1,0
1977,1,55377,0,0,1,7,2,2,0,0,0,40,0,0.0,1,0
1977,1,126204,3,3,1,7,1,1,1,0,0,40,0,3.0,0,0
2004,0,81853,3,3,1,1,3,3,1,0,0,15,0,0.0,0,0
1993,1,206823,0,0,1,2,1,1,0,0,0,50,0,3.0,1,0
1978,0,471990,2,2,0,2,0,2,0,0,0,46,0,3.0,1,0
1978,0,44671,0,0,0,2,0,1,0,0,0,40,0,2.0,0,0
2005,4,344858,2,2,1,2,3,1,0,0,0,20,0,0.0,0,1
1979,0,255348,3,3,1,0,1,1,1,0,0,40,0,3.0,0,0
1990,0,73585,1,1,0,1,0,1,0,0,0,40,0,0.0,0,0
1990,0,340458,2,2,1,6,2,1,1,0,0,40,0,2.0,0,0
2005,1,27433,5,5,1,5,3,1,1,0,0,30,0,0.0,0,0
1995,1,59932,0,0,1,1,1,1,1,0,0,40,0,0.0,0,0
1999,0,190628,3,3,0,3,0,1,0,0,0,40,5,2.0,0,0
1998,0,292303,2,2,1,2,3,1,1,0,0,40,0,0.0,0,0
2005,1,282721,3,3,1,5,1,2,0,0,0,12,0,0.0,0,0
1983,1,88913,4,4,1,1,2,3,1,0,0,36,0,2.0,0,0
2005,0,244115,2,2,1,5,3,2,0,0,0,30,0,0.0,0,0
1986,1,172571,3,3,1,7,1,1,0,0,0,40,0,0.0,1,0
2003,0,180303,0,0,1,1,1,3,0,0,0,25,0,0.0,0,0
2007,0,342752,5,5,1,5,3,1,0,0,0,15,0,0.0,0,0
1994,0,19847,3,3,2,2,3,1,1,0,0,40,0,0.0,0,0
2005,0,356717,3,3,1,1,3,1,1,0,0,25,0,0.0,0,0
1982,0,109067,0,0,1,2,1,1,0,0,0,40,0,1.0,0,0
1988,3,313853,0,0,1,5,2,2,0,0,0,45,0,1.0,1,0
1995,2,130856,2,2,0,0,0,1,0,0,0,45,0,3.0,0,0
1981,0,233130,2,2,1,4,1,1,0,0,0,20,0,2.0,0,0
1980,0,144778,3,3,1,0,1,1,0,0,0,45,0,3.0,1,0
1972,3,72257,3,3,0,4,0,1,0,0,0,50,0,3.0,0,0
1977,3,182752,2,2,0,7,4,1,1,0,0,35,31,3.0,0,0
2001,0,214120,2,2,1,2,3,1,0,0,0,40,0,0.0,0,0
1997,1,128059,3,3,0,3,0,1,0,0,0,50,0,2.0,0,0
2003,0,187643,2,2,1,5,1,1,1,0,0,40,0,2.0,0,0
1991,0,529104,5,5,0,2,0,1,0,0,0,50,0,0.0,0,0
1983,0,49797,2,2,0,3,0,1,0,0,0,40,0,0.0,0,0
1964,3,88570,7,4,0,2,4,1,1,0,0,15,2,2.0,1,0
1995,0,215504,2,2,0,6,0,1,0,0,0,40,0,0.0,0,0
1985,2,124685,1,1,1,0,1,3,0,0,0,99,7,2.0,1,0
1975,0,116143,2,2,0,6,0,1,0,0,0,40,0,3.0,0,0
1987,0,83375,2,2,1,2,1,1,0,0,0,40,0,1.0,0,0
1990,0,154874,2,2,1,6,1,1,0,4416,0,30,0,0.0,0,0
1992,0,171637,3,3,1,7,3,1,1,0,0,40,0,0.0,0,0
1984,0,282155,2,2,4,5,5,1,1,0,0,25,0,3.0,0,0
1987,1,223020,7,4,1,5,2,2,1,0,0,32,0,0.0,0,0
1979,3,77132,3,3,1,4,1,1,0,0,0,55,0,0.0,0,0
1982,1,188291,0,0,0,2,0,1,0,0,1902,40,0,0.0,1,0
1992,0,290964,0,0,1,4,1,1,1,0,1590,40,0,0.0,0,0
2000,0,209782,0,0,1,4,3,1,1,0,0,40,0,0.0,0,0
2000,0,243190,4,4,1,3,2,3,0,8614,0,40,0,2.0,1,0
2000,0,60783,3,3,0,2,0,1,0,0,0,70,0,0.0,1,0
1978,3,154083,1,1,1,0,1,1,0,0,0,25,0,0.0,0,0
1996,0,249362,5,5,0,2,0,1,0,0,0,50,0,1.0,0,0
1977,0,30457,7,4,0,5,0,1,0,0,0,40,0,1.0,0,0
1973,3,168539,4,4,0,0,0,1,0,0,0,40,0,0.0,0,0
2005,0,286435,3,3,1,3,3,1,0,594,0,40,0,0.0,0,0
1978,2,62546,10,9,1,1,1,1,0,0,0,35,0,2.0,0,0
1977,0,184579,3,3,0,2,0,1,0,0,0,60,0,1.0,0,0
1973,0,312477,3,3,0,2,0,1,0,3908,0,40,0,2.0,0,0
1996,3,39388,7,4,0,2,0,1,0,0,0,60,0,0.0,0,0
1993,0,409622,0,0,0,6,0,5,0,0,0,36,4,1.0,0,0
1992,0,107793,2,2,2,5,3,1,0,2174,0,40,0,0.0,0,0
1986,0,497788,2,2,0,3,0,1,0,0,0,50,0,1.0,0,0
1992,0,209103,2,2,0,2,0,1,0,0,0,20,0,3.0,1,0
1999,0,69413,3,3,1,4,3,1,1,0,0,40,0,0.0,0,0
1974,1,139296,5,5,1,3,2,1,0,0,0,40,0,0.0,0,0
1957,3,141797,6,6,0,0,0,1,0,0,0,40,0,0.0,0,0
2000,0,186221,5,5,1,4,2,1,1,0,0,35,0,0.0,0,0
2001,0,202989,2,2,1,1,1,1,0,0,0,40,27,0.0,0,0
2005,0,35245,2,2,1,2,3,1,0,0,0,40,0,0.0,0,0
2001,0,186666,3,3,1,6,1,1,0,0,0,40,0,0.0,0,0
1995,0,183639,2,2,0,2,0,1,0,0,0,97,0,0.0,0,0
1974,0,171852,0,0,4,1,3,5,1,0,0,40,0,0.0,0,0
1957,0,105216,3,3,3,7,1,1,1,0,0,25,0,0.0,0,0
1955,0,182668,2,2,0,1,0,1,0,0,0,45,0,0.0,1,0
1997,0,147638,0,0,1,7,5,3,1,0,0,40,33,0.0,0,0
1977,0,156926,0,0,0,0,0,1,0,0,0,45,27,3.0,1,0
1985,0,286789,0,0,0,0,0,1,0,0,0,40,0,2.0,1,0
1969,0,201112,2,2,1,1,2,2,1,0,0,40,0,2.0,0,0
1983,0,65372,10,9,1,4,2,1,1,0,0,50,0,2.0,1,0
2001,1,110128,3,3,1,5,3,1,0,0,0,40,0,0.0,0,0
1993,0,433788,3,3,0,2,0,1,0,0,0,40,0,2.0,1,0
1995,0,192924,7,4,1,7,1,1,1,0,0,40,0,2.0,0,0
1973,0,120270,7,4,0,4,0,1,0,0,0,40,0,3.0,1,0
2003,0,244312,6,6,1,3,3,1,0,0,0,30,12,0.0,0,0
1974,0,86373,2,2,0,6,0,1,0,0,0,50,0,1.0,0,0
2005,0,219867,2,2,1,7,5,1,1,0,0,35,0,0.0,0,0
1973,0,53197,3,3,0,3,0,1,0,0,0,40,0,1.0,1,0
1990,0,473133,2,2,0,4,0,1,0,0,0,60,0,1.0,0,0
1993,0,112115,3,3,0,4,0,1,0,0,0,40,0,0.0,0,0
1992,0,604506,2,2,0,2,3,1,0,0,0,72,4,0.0,0,0
1989,0,172186,3,3,1,3,1,1,0,0,0,40,0,2.0,0,0
1977,0,107460,2,2,1,0,2,1,1,0,0,37,0,3.0,0,0
1980,0,198096,0,0,0,4,0,1,0,7688,0,40,0,3.0,1,0
2006,0,183930,2,2,1,5,3,1,0,0,0,12,0,0.0,0,0
1992,1,182556,0,0,0,2,0,1,0,0,1887,45,0,3.0,1,0
1995,0,115677,0,0,1,1,1,1,0,0,0,40,0,0.0,0,0
1985,1,316582,1,1,1,1,1,1,1,0,0,55,0,0.0,0,0
1979,0,117310,0,0,1,4,1,1,1,0,0,46,0,2.0,0,0
1984,0,229148,5,5,0,2,0,2,0,0,0,40,21,0.0,0,0
1977,1,218596,7,4,1,7,1,1,1,0,0,40,0,0.0,0,0
1987,3,301568,2,2,0,1,4,1,1,0,0,35,0,0.0,1,0
1962,0,235521,2,2,0,1,0,1,0,0,0,48,0,0.0,0,0
1993,0,264936,3,3,1,5,1,1,1,0,0,40,0,0.0,0,0
1985,0,67433,0,0,1,0,1,1,1,0,0,40,0,0.0,0,0
1981,0,186188,3,3,1,7,2,1,1,0,0,40,0,1.0,0,0
1991,2,202153,1,1,0,3,0,1,0,0,0,40,0,3.0,0,0
1987,3,137314,2,2,0,0,0,1,0,0,0,60,0,2.0,0,0
2005,0,237455,2,2,1,2,3,1,1,0,0,25,0,0.0,0,0
1987,1,150566,2,2,1,3,1,1,0,0,0,44,0,3.0,0,0
1993,0,59083,2,2,0,7,0,1,0,0,0,40,0,2.0,0,0
1985,1,423605,5,5,0,2,0,1,0,0,1848,40,35,3.0,1,0
1999,0,258379,0,0,0,1,4,1,1,0,0,32,0,2.0,0,0
1982,0,168515,7,4,1,1,1,1,1,0,0,40,0,1.0,0,0
1983,0,168324,3,3,0,7,4,1,1,0,0,40,0,2.0,1,0
1981,0,248094,2,2,1,3,2,1,0,0,0,40,0,0.0,0,0
1970,0,108960,5,5,0,6,0,1,0,0,0,40,0,1.0,0,0
1986,0,86551,0,0,1,4,1,1,0,0,0,48,0,1.0,1,0
1999,0,367306,3,3,1,7,3,1,1,0,0,40,0,0.0,0,0
1981,0,421837,3,3,0,6,0,1,0,0,0,40,4,3.0,0,0
2002,0,433669,4,4,1,2,1,1,0,0,0,36,0,0.0,0,0
2001,0,352139,3,3,1,5,1,1,1,0,0,24,0,0.0,0,0
1985,0,185053,2,2,1,6,1,1,1,0,0,40,0,0.0,0,0
2007,0,208463,2,2,1,4,3,1,1,0,0,20,0,0.0,0,0
1994,0,35644,2,2,1,5,3,1,0,0,0,10,0,0.0,0,0
1992,1,443546,2,2,0,2,0,1,0,0,0,45,0,2.0,0,0
2003,0,196508,3,3,1,4,3,2,1,0,0,40,0,0.0,0,0
1990,2,343789,0,0,0,0,0,1,0,7688,0,55,0,2.0,1,0
1999,0,139012,0,0,1,4,3,3,0,2174,0,40,16,0.0,0,0
2004,0,232022,3,3,1,1,3,1,1,0,0,40,0,0.0,0,0
1980,0,145160,2,2,1,3,5,1,0,0,0,58,0,0.0,0,0
1995,0,176037,7,4,1,2,1,2,0,14344,0,40,0,1.0,1,0
1967,1,192258,3,3,2,7,3,1,0,0,0,40,0,0.0,0,0
1975,0,298130,6,6,0,6,0,1,0,0,0,40,0,0.0,0,0
1977,0,343579,8,7,1,2,1,1,0,0,0,12,4,3.0,0,0
1960,0,205479,0,0,0,1,0,1,0,0,0,50,0,2.0,1,0
2007,0,171080,5,5,1,5,3,1,0,0,0,12,0,0.0,0,0
1996,0,177119,1,1,1,0,1,1,1,0,0,80,0,0.0,0,0
2000,0,223811,3,3,0,3,0,1,0,0,0,40,0,2.0,0,0
1992,0,462255,0,0,1,0,1,1,1,0,0,40,0,3.0,0,0
2002,0,228306,3,3,0,5,4,1,1,0,0,40,0,1.0,1,0
1996,0,147560,3,3,0,4,0,1,0,0,1902,55,0,3.0,1,0
2000,0,141113,6,6,0,4,0,1,0,2580,0,40,0,3.0,0,0
1950,2,231002,2,2,0,0,0,1,0,0,0,30,0,2.0,1,0
1975,0,296849,3,3,0,0,0,1,0,0,0,40,0,3.0,1,0
1997,0,234664,3,3,0,1,0,1,0,0,0,40,0,0.0,1,0
1996,0,201954,4,4,1,0,1,1,0,0,0,65,0,0.0,1,0
1972,0,110954,2,2,0,3,0,1,0,0,0,45,12,3.0,1,0
1956,0,193666,10,9,0,1,0,1,0,20051,0,55,0,0.0,1,0
1991,0,96128,5,5,1,3,3,1,0,0,0,40,0,0.0,0,0
1969,0,136819,0,0,0,1,0,1,0,0,0,40,0,1.0,0,0
2000,0,33088,5,5,1,2,1,1,0,0,0,40,0,0.0,0,0
1988,3,241998,3,3,0,4,0,1,0,99999,0,20,0,2.0,1,0
2005,0,223392,2,2,1,2,3,1,0,0,0,15,0,0.0,0,0
1971,0,53812,3,3,3,0,1,1,1,0,0,54,0,1.0,0,0
1965,0,66356,6,6,1,2,2,1,0,4865,0,40,0,0.0,0,0
1998,1,147719,0,0,1,1,1,3,0,0,0,20,26,0.0,0,0
1997,0,308995,3,3,2,1,3,2,1,0,0,40,0,0.0,0,0
1964,1,21876,3,3,1,1,1,4,1,0,0,40,0,1.0,0,0
1982,0,104647,2,2,1,5,1,1,0,0,0,40,0,1.0,0,0
1983,0,45156,2,2,1,6,1,1,0,2174,0,41,0,0.0,0,0
1982,0,102085,2,2,2,5,3,1,1,0,0,15,0,0.0,0,0
1978,0,139514,11,10,0,6,5,2,0,0,0,75,11,1.0,0,0
1998,0,192022,0,0,1,5,5,1,1,0,0,40,0,0.0,0,0
1946,3,316261,0,0,1,0,1,1,0,99999,0,20,0,0.0,1,0
1970,0,159755,3,3,0,2,0,1,0,0,0,40,0,3.0,1,0
1974,1,306707,2,2,1,7,2,2,1,0,0,12,0,0.0,0,0
1963,0,231323,3,3,0,3,0,1,0,0,0,40,0,3.0,0,0
2003,0,196467,2,2,1,6,1,1,0,0,0,35,0,0.0,0,0
1944,3,26865,6,6,1,2,2,1,0,0,0,20,0,0.0,0,0
2004,0,218215,3,3,1,7,3,1,1,0,0,40,0,0.0,0,0
1958,0,151227,0,0,0,5,0,1,0,0,0,40,0,3.0,1,0
1965,1,349910,0,0,0,0,0,1,0,10605,0,50,0,3.0,1,0
2001,0,35633,2,2,0,2,0,1,0,0,0,40,0,2.0,0,0
1981,3,147099,3,3,1,7,2,1,1,0,0,36,0,2.0,0,0
1986,0,257416,6,6,0,2,0,2,0,0,0,40,0,0.0,0,0
1978,3,32825,2,2,1,3,2,1,0,0,0,40,0,1.0,0,0
1994,0,48520,4,4,0,1,0,1,0,0,2002,40,0,3.0,0,0
1996,0,96337,3,3,1,7,1,1,1,0,0,40,0,0.0,0,0
1979,0,248993,2,2,0,2,5,2,0,0,0,40,0,2.0,0,0
1991,0,185480,0,0,1,1,1,1,1,0,0,45,0,0.0,0,0
1982,0,245317,5,5,0,2,0,1,0,0,0,50,0,0.0,0,0
2006,0,137363,3,3,1,1,3,1,1,0,0,30,0,0.0,0,0
1999,0,183575,5,5,1,3,3,1,0,0,0,40,0,0.0,0,0
1973,0,118793,0,0,0,1,0,1,0,0,0,70,0,2.0,1,0
1971,2,135643,0,0,0,7,4,3,1,0,0,50,28,0.0,0,0
1989,0,204590,7,4,0,5,4,2,1,0,0,40,0,0.0,1,0
1977,0,52795,3,3,0,6,0,1,0,0,0,46,0,1.0,0,0
1965,3,195835,2,2,0,4,0,1,0,0,0,60,0,0.0,0,0
1994,3,609789,7,4,1,3,1,1,0,0,0,40,0,0.0,0,0
1981,0,51506,5,5,0,2,0,1,0,0,0,40,0,2.0,0,0
1969,3,141807,0,0,0,0,0,1,0,0,0,40,0,2.0,1,0
1960,0,239450,3,3,0,4,0,1,0,0,0,40,0,1.0,0,0
1978,0,225065,11,10,0,6,4,1,1,0,0,40,4,1.0,0,0
1977,1,469907,4,4,0,2,0,1,0,0,1740,40,0,2.0,0,0
1981,1,155106,7,4,0,0,0,1,0,0,0,40,0,2.0,0,0
1991,0,112584,3,3,1,4,1,1,1,0,0,25,0,3.0,0,0
1981,0,350661,9,8,1,2,1,1,0,0,0,50,5,2.0,1,0
2003,0,213055,3,3,1,1,2,5,1,0,0,40,0,0.0,0,0
2007,0,140117,5,5,1,4,3,1,1,0,0,12,0,0.0,0,0
2006,0,298133,3,3,1,1,3,1,0,0,0,40,0,0.0,0,0
1974,0,338033,3,3,1,5,1,1,0,0,0,32,0,0.0,0,0
1986,0,199816,2,2,2,6,3,1,0,0,0,40,0,0.0,0,0
1967,3,103948,9,8,0,1,0,1,0,0,0,30,0,1.0,1,0
1990,1,93886,0,0,0,1,4,1,1,0,0,46,0,2.0,1,0
1998,0,105059,6,6,0,3,0,1,0,0,0,20,0,2.0,0,0
1978,0,321327,3,3,0,2,0,1,0,7298,0,45,0,2.0,1,0
1981,0,117915,1,1,1,7,1,1,0,0,0,40,0,0.0,0,0
1988,1,95855,1,1,0,1,4,1,1,0,0,60,0,3.0,1,0
1979,1,320818,2,2,0,7,0,2,0,0,0,80,0,0.0,1,0
1969,0,100054,5,5,1,5,1,1,0,0,0,40,0,0.0,0,0
1995,0,87523,2,2,1,4,3,1,1,0,0,40,0,0.0,0,0
1987,0,143771,2,2,0,0,0,1,0,0,0,60,0,1.0,1,0
2000,0,149457,3,3,1,7,2,1,1,0,0,40,0,0.0,0,0
1988,0,199346,1,1,0,1,4,1,1,0,0,50,0,0.0,1,0
1981,0,145441,0,0,0,0,0,1,0,0,0,38,0,3.0,1,0
1991,0,159929,2,2,0,3,0,1,0,0,0,40,0,1.0,0,0
2001,0,330571,0,0,1,1,1,1,1,0,0,16,0,0.0,0,0
1998,0,248990,5,5,0,7,0,1,0,0,0,40,0,3.0,1,0
1978,1,207677,0,0,0,2,0,1,0,0,0,40,0,2.0,1,0
2000,0,235722,2,2,1,5,1,1,0,0,0,40,0,0.0,0,0
1968,3,175964,3,3,1,5,1,1,1,0,0,40,0,1.0,0,0
1996,0,51461,0,0,0,7,0,1,0,0,1887,40,0,1.0,1,0
1985,0,194404,1,1,0,1,0,1,0,7688,0,40,0,1.0,1,0
1968,0,174533,0,0,1,0,1,1,1,0,0,45,0,0.0,1,0
1968,3,170217,2,2,0,2,0,1,0,0,0,45,0,0.0,0,0
1980,0,195545,2,2,2,6,3,2,1,0,0,40,0,0.0,0,0
1990,0,49469,0,0,1,4,1,1,0,99999,0,50,0,0.0,1,0
1953,0,108390,3,3,0,1,0,1,0,3432,0,20,0,2.0,0,0
1981,3,194726,2,2,2,3,3,1,0,0,0,35,0,0.0,0,0
1966,1,156649,8,7,1,2,2,2,0,0,0,40,0,3.0,0,0
1994,0,488720,6,6,0,2,5,1,0,0,0,40,4,2.0,0,0
1989,1,72338,2,2,2,2,3,3,0,0,0,56,0,0.0,0,0
1998,0,292803,3,3,1,5,3,1,1,0,0,24,0,0.0,0,0
1979,0,182541,3,3,1,6,2,1,0,0,0,48,0,3.0,0,0
1990,1,155781,2,2,0,2,0,1,0,4064,0,50,0,2.0,0,0
1994,0,103596,2,2,1,2,1,1,0,0,0,99,0,0.0,0,0
1980,1,201435,7,4,0,3,0,2,0,0,0,40,0,1.0,1,0
1982,0,258589,2,2,1,4,1,1,0,0,0,60,0,0.0,1,0
1995,0,188675,3,3,0,3,0,2,0,0,0,40,21,0.0,1,0
1960,0,159715,3,3,0,3,0,1,0,0,0,20,0,0.0,0,0
1996,0,56340,0,0,1,1,1,1,1,0,0,20,0,0.0,0,0
1979,0,51744,0,0,1,0,1,1,1,0,0,42,0,0.0,0,0
1964,0,153072,2,2,0,1,0,1,0,0,0,5,0,2.0,0,0
1997,0,262478,2,2,1,2,3,2,0,0,0,30,0,0.0,0,0
1995,0,34383,7,4,0,2,0,1,0,0,0,55,0,1.0,0,0
1999,0,204536,2,2,1,3,1,1,0,0,0,35,0,0.0,0,0
1971,0,313243,3,3,1,3,1,1,0,0,2444,45,0,0.0,1,0
1967,1,32694,10,9,0,1,0,1,0,0,0,40,0,2.0,1,0
1973,0,310774,9,8,0,1,0,1,0,0,0,50,0,3.0,1,0
1966,0,366324,3,3,0,5,4,1,1,0,0,30,0,1.0,0,0
1990,0,189759,0,0,0,0,0,1,0,0,1977,45,0,3.0,1,0
2003,1,258490,3,3,1,1,1,1,1,0,0,20,0,0.0,0,0
1988,0,186110,3,3,0,2,0,1,0,0,0,40,0,2.0,0,0
2002,0,109482,3,3,1,1,3,1,0,0,0,98,0,0.0,0,0
1984,0,239708,5,5,0,2,0,1,0,0,0,55,0,3.0,0,0
2002,0,58916,3,3,1,7,1,1,1,0,0,30,0,0.0,0,0
1980,0,178385,1,1,0,0,0,3,0,0,0,48,26,1.0,0,0
2001,0,224059,2,2,0,6,0,1,0,0,0,40,0,0.0,0,0
1986,2,107909,0,0,0,4,0,1,0,0,0,40,0,1.0,1,0
1996,0,132870,5,5,0,3,0,1,0,0,0,45,0,3.0,0,0
1987,0,497300,2,2,1,5,2,2,0,0,0,40,0,0.0,0,0
2006,0,362302,5,5,1,5,3,1,0,0,0,15,0,0.0,0,0
1985,0,176186,3,3,0,6,0,1,0,0,0,40,0,1.0,1,0
1985,0,232854,2,2,1,2,1,1,0,0,0,40,0,2.0,0,0
1977,1,172246,1,1,0,1,0,1,0,0,0,60,0,1.0,1,0
1982,3,109273,3,3,1,3,2,1,0,0,0,40,0,0.0,0,0
1963,0,215944,6,6,1,4,1,1,0,0,0,25,0,1.0,0,0
1971,3,162576,6,6,0,2,0,1,0,0,0,99,0,2.0,0,0
1995,0,150717,7,4,1,0,1,1,0,0,0,40,0,0.0,0,0
1990,2,544268,2,2,1,4,1,1,1,0,0,50,0,2.0,0,0
1967,2,146103,0,0,0,1,0,1,0,0,0,45,0,0.0,1,0
2002,0,197387,3,3,1,2,5,1,0,0,0,24,4,0.0,0,0
1978,1,345911,3,3,1,2,1,1,1,0,0,40,0,3.0,0,0
2000,0,64167,7,4,1,2,2,2,1,0,0,40,0,0.0,0,0
1970,0,163826,2,2,1,1,1,1,0,0,0,40,0,0.0,0,0
1975,0,168211,3,3,0,3,0,1,0,0,1485,40,0,2.0,1,0
1984,0,125461,7,4,1,1,1,1,0,0,0,42,0,0.0,0,0
1978,2,283004,7,4,1,0,2,3,1,0,0,63,30,0.0,0,0
1985,0,141584,1,1,1,4,1,1,0,0,2444,45,0,0.0,1,0
2001,0,178818,2,2,1,7,1,1,1,0,0,40,0,0.0,0,0
2004,0,352139,3,3,2,5,3,1,1,0,0,29,0,0.0,0,0
1994,0,161572,2,2,0,5,4,1,1,0,0,45,0,0.0,0,0
1962,0,223447,5,5,1,1,1,1,0,0,0,40,27,1.0,0,0
1972,3,129311,3,3,0,0,0,1,0,0,0,95,0,2.0,1,0
1998,1,150226,0,0,1,1,3,1,1,0,0,35,0,0.0,0,0
1966,3,211547,5,5,1,4,1,1,1,0,0,52,0,1.0,0,0
1991,0,207267,5,5,1,5,2,1,1,3418,0,35,0,0.0,0,0
1972,0,74024,1,1,0,1,0,1,0,0,0,45,0,3.0,1,0
1993,0,574005,0,0,0,3,0,1,0,0,0,44,0,0.0,1,0
1960,0,164204,8,7,0,2,0,1,0,0,0,53,0,0.0,0,0
1973,2,180195,2,2,0,4,0,1,0,0,0,50,0,0.0,0,0
2003,0,116788,2,2,1,3,3,1,0,0,0,40,0,0.0,0,0
1996,0,25684,2,2,1,1,1,4,1,0,0,40,0,0.0,0,0
2004,0,50397,3,3,0,4,0,2,0,0,0,35,0,0.0,0,0
2004,0,242077,2,2,1,4,1,2,1,0,0,40,0,2.0,0,0
1991,0,116508,5,5,0,3,0,1,0,0,0,40,0,0.0,0,0
1972,0,204226,2,2,1,4,1,1,0,0,0,45,0,0.0,0,0
1999,0,212304,2,2,1,6,2,1,0,0,0,40,0,0.0,0,0
1983,1,575442,3,3,1,3,1,1,0,0,0,40,0,0.0,0,0
1991,1,511289,7,4,0,2,0,1,0,0,0,48,0,3.0,1,0
1989,0,335704,4,4,0,4,0,1,0,0,0,60,0,0.0,0,0
1972,0,128272,2,2,0,4,0,1,0,0,0,14,0,3.0,0,0
1973,0,148431,2,2,0,3,0,1,0,0,0,40,0,1.0,0,0
1976,3,100931,3,3,1,7,1,1,0,0,0,40,0,0.0,0,0
1984,3,335549,9,8,1,1,1,1,0,0,2444,45,0,0.0,1,0
1967,0,199847,0,0,0,0,0,1,0,15024,0,60,0,2.0,1,0
1980,3,120539,0,0,1,4,1,1,0,0,0,50,0,0.0,1,0
1985,0,160728,2,2,1,6,2,1,0,2977,0,40,0,0.0,0,0
1967,0,214619,3,3,0,3,0,1,0,0,0,40,0,1.0,0,0
1986,0,187069,2,2,0,2,0,1,0,0,0,45,0,2.0,0,0
1998,0,94477,3,3,0,2,0,1,0,7298,0,55,0,0.0,1,0
1946,0,180239,1,1,1,3,2,3,0,0,0,40,28,3.0,0,0
1958,0,196736,8,7,1,1,1,2,0,0,0,30,0,0.0,0,0
1987,1,151322,0,0,1,1,1,1,0,0,0,40,0,0.0,0,0
2003,0,72119,3,3,1,7,1,1,0,0,0,45,0,0.0,0,0
2000,0,125905,2,2,0,3,0,1,0,0,0,40,0,0.0,0,0
